id_siniestro,id_poliza,id_asegurado,ramo,cobertura,monto_reclamado,score_riesgo,semaforo,prob_fraude_ml,pred_fraude_ml,nivel_riesgo_ml,etiqueta_fraude_simulada
SIN-0902,POL-0093,ASE-0037,Vehículos,Robo Parcial,4497.76,16,Verde,0.10504903307029691,0,Bajo,0
SIN-0903,POL-0130,ASE-0159,Salud,Emergencia,1641.78,11,Verde,0.04038835473852816,0,Bajo,0
SIN-0904,POL-0022,ASE-0134,Generales,Daño Equipos,3531.11,76,Rojo,0.7001362643128921,1,Alto,1
SIN-0905,POL-0149,ASE-0052,Vehículos,Daño Parcial,332.22,5,Verde,0.0956385488291087,0,Bajo,0
SIN-0906,POL-0038,ASE-0086,Vehículos,Pérdida Total,43809.94,56,Amarillo,0.4035246880374595,0,Medio,1
SIN-0907,POL-0073,ASE-0069,Vida,Fallecimiento,15180.55,11,Verde,0.057652195074557204,0,Bajo,0
SIN-0908,POL-0079,ASE-0101,Hogar,Daño por Agua,4028.82,26,Verde,0.07207636635265484,0,Bajo,0
SIN-0909,POL-0235,ASE-0207,Vehículos,Robo,43557.32,11,Verde,0.060337337535104424,0,Bajo,0
SIN-0910,POL-0291,ASE-0056,Vehículos,Choque,3628.84,6,Verde,0.10472634272422511,0,Bajo,0
SIN-0911,POL-0052,ASE-0003,Vehículos,Volcadura,14030.55,56,Amarillo,0.6842884765820224,1,Alto,1
SIN-0912,POL-0026,ASE-0052,Vida,Fallecimiento,15757.17,46,Amarillo,0.22671369953500098,0,Bajo,0
SIN-0913,POL-0056,ASE-0087,Vehículos,Choque,3715.07,32,Verde,0.12896081241324014,0,Bajo,0
SIN-0914,POL-0125,ASE-0006,Vida,Enfermedades Graves,30506.6,0,Verde,0.10804740002136615,0,Bajo,0
SIN-0915,POL-0185,ASE-0105,Vehículos,Volcadura,3300.1,20,Verde,0.09293263286941957,0,Bajo,0
SIN-0916,POL-0294,ASE-0228,Salud,Hospitalización,6291.99,58,Amarillo,0.3980394814892812,0,Medio,0
SIN-0917,POL-0050,ASE-0229,Vehículos,Pérdida Total,17523.61,17,Verde,0.12375968191509176,0,Bajo,0
SIN-0918,POL-0094,ASE-0119,Generales,Responsabilidad Civil,3020.78,26,Verde,0.07994041227126054,0,Bajo,0
SIN-0919,POL-0286,ASE-0037,Generales,Responsabilidad Civil,10704.9,12,Verde,0.06245674765378261,0,Bajo,0
SIN-0920,POL-0031,ASE-0196,Vehículos,Daño Parcial,1971.24,5,Verde,0.06620764311512659,0,Bajo,0
SIN-0921,POL-0223,ASE-0176,Vehículos,Volcadura,19893.19,88,Rojo,0.9135095112017025,1,Alto,1
SIN-0922,POL-0176,ASE-0043,Vida,Invalidez Total,42733.43,0,Verde,0.07146342501208244,0,Bajo,0
SIN-0923,POL-0038,ASE-0086,Generales,Daño Equipos,874.39,71,Amarillo,0.47543719755343894,0,Medio,0
SIN-0924,POL-0075,ASE-0247,Vehículos,Robo Parcial,3222.18,76,Rojo,0.9401679502521278,1,Alto,1
SIN-0925,POL-0096,ASE-0058,Hogar,Responsabilidad Civil,12188.3,0,Verde,0.05634524074589445,0,Bajo,0
SIN-0926,POL-0236,ASE-0005,Vehículos,Daño Parcial,2687.99,11,Verde,0.05565317993328059,0,Bajo,0
SIN-0927,POL-0084,ASE-0002,Vehículos,Robo,33021.95,21,Verde,0.14313310365487872,0,Bajo,0
SIN-0928,POL-0089,ASE-0203,Vehículos,Volcadura,6281.02,96,Rojo,0.9363098320061363,1,Alto,1
SIN-0929,POL-0071,ASE-0016,Vehículos,Robo Parcial,2111.46,83,Rojo,0.880249726322972,1,Alto,1
SIN-0930,POL-0231,ASE-0095,Vehículos,Volcadura,5996.43,27,Verde,0.10127780123681271,0,Bajo,0
SIN-0931,POL-0258,ASE-0085,Vehículos,Robo,33003.84,26,Verde,0.09702926843438155,0,Bajo,0
SIN-0932,POL-0232,ASE-0145,Vehículos,Daño Parcial,2907.97,21,Verde,0.05122191505896785,0,Bajo,0
SIN-0933,POL-0186,ASE-0016,Vehículos,Volcadura,13610.94,10,Verde,0.4428370217960048,0,Medio,1
SIN-0934,POL-0230,ASE-0146,Vida,Invalidez Total,33468.46,13,Verde,0.0711663267253389,0,Bajo,0
SIN-0935,POL-0238,ASE-0170,Vida,Invalidez Parcial,16743.95,0,Verde,0.06331797584737087,0,Bajo,0
SIN-0936,POL-0232,ASE-0145,Salud,Maternidad,3167.58,15,Verde,0.04631794434137637,0,Bajo,0
SIN-0937,POL-0164,ASE-0079,Vida,Fallecimiento,17466.77,11,Verde,0.18612361114875145,0,Bajo,0
SIN-0938,POL-0246,ASE-0240,Vehículos,Pérdida Total,26402.53,41,Amarillo,0.40777622806520364,0,Medio,0
SIN-0939,POL-0038,ASE-0086,Salud,Hospitalización,5098.43,26,Verde,0.04518172322612161,0,Bajo,0
SIN-0940,POL-0022,ASE-0134,Vida,Invalidez Total,16224.79,58,Amarillo,0.30746452719395134,0,Medio,0
SIN-0941,POL-0120,ASE-0011,Vehículos,Choque,23073.14,96,Rojo,0.8450442626195576,1,Alto,1
SIN-0942,POL-0001,ASE-0033,Salud,Maternidad,1163.48,41,Amarillo,0.5331433537063852,1,Medio,1
SIN-0943,POL-0161,ASE-0017,Vida,Invalidez Parcial,11253.95,26,Verde,0.06962979205820388,0,Bajo,0
SIN-0944,POL-0035,ASE-0129,Vehículos,Robo Parcial,2278.13,26,Verde,0.06355904326686072,0,Bajo,0
SIN-0945,POL-0241,ASE-0245,Hogar,Daño por Agua,1015.33,71,Amarillo,0.6005907942995017,1,Alto,1
SIN-0946,POL-0031,ASE-0196,Vida,Fallecimiento,10510.96,19,Verde,0.06822124580052019,0,Bajo,0
SIN-0947,POL-0027,ASE-0198,Salud,Atención Médica,33601.49,80,Rojo,0.9691837378440128,1,Alto,1
SIN-0948,POL-0126,ASE-0227,Vehículos,Daño Parcial,2507.61,39,Verde,0.2725220262665364,0,Bajo,0
SIN-0949,POL-0173,ASE-0146,Generales,Incendio Comercial,13488.79,76,Rojo,0.9457805611872935,1,Alto,1
SIN-0950,POL-0193,ASE-0196,Generales,Daño Equipos,3863.7,41,Amarillo,0.14232130185274205,0,Bajo,0
SIN-0951,POL-0198,ASE-0248,Hogar,Robo Contenido,8658.26,0,Verde,0.06783588663644671,0,Bajo,0
SIN-0952,POL-0046,ASE-0207,Vehículos,Volcadura,5278.22,42,Amarillo,0.6169888142860223,1,Alto,1
SIN-0953,POL-0066,ASE-0158,Vehículos,Choque,7199.39,11,Verde,0.0736611524583703,0,Bajo,0
SIN-0954,POL-0260,ASE-0070,Salud,Maternidad,3566.93,11,Verde,0.030148669416312942,0,Bajo,0
SIN-0955,POL-0264,ASE-0029,Salud,Hospitalización,7088.17,26,Verde,0.03334740251083795,0,Bajo,0
SIN-0956,POL-0270,ASE-0019,Hogar,Terremoto,18821.12,47,Amarillo,0.34076280691209865,0,Medio,0
SIN-0957,POL-0249,ASE-0173,Salud,Atención Médica,1596.72,5,Verde,0.08894084363154803,0,Bajo,0
SIN-0958,POL-0180,ASE-0069,Vehículos,Volcadura,15341.53,46,Amarillo,0.22657655706126387,0,Bajo,0
SIN-0959,POL-0106,ASE-0056,Salud,Emergencia,1096.04,26,Verde,0.06846700101937073,0,Bajo,0
SIN-0960,POL-0072,ASE-0012,Vida,Enfermedades Graves,31300.35,5,Verde,0.13854857156829642,0,Bajo,0
SIN-0961,POL-0241,ASE-0245,Vehículos,Robo,33759.9,56,Amarillo,0.3532828731431049,0,Medio,0
SIN-0962,POL-0283,ASE-0220,Vehículos,Responsabilidad Civil,18905.81,71,Amarillo,0.4037780911158312,0,Medio,0
SIN-0963,POL-0059,ASE-0173,Generales,Responsabilidad Civil,3927.52,13,Verde,0.07502807610538093,0,Bajo,0
SIN-0964,POL-0071,ASE-0016,Vehículos,Volcadura,8103.43,86,Rojo,0.9425981989947533,1,Alto,1
SIN-0965,POL-0170,ASE-0245,Vehículos,Robo Parcial,2182.17,10,Verde,0.04628637457687851,0,Bajo,0
SIN-0966,POL-0179,ASE-0046,Vehículos,Daño Parcial,1363.45,27,Verde,0.439663729753433,0,Medio,1
SIN-0967,POL-0153,ASE-0020,Vida,Invalidez Parcial,10409.11,15,Verde,0.023932266541468013,0,Bajo,0
SIN-0968,POL-0004,ASE-0231,Vida,Enfermedades Graves,37159.78,18,Verde,0.1599980393913853,0,Bajo,0
SIN-0969,POL-0263,ASE-0095,Salud,Emergencia,22153.68,76,Rojo,0.9611853253114817,1,Alto,1
SIN-0970,POL-0233,ASE-0005,Generales,Daño Equipos,2545.18,26,Verde,0.04030883000561518,0,Bajo,0
SIN-0971,POL-0242,ASE-0229,Salud,Hospitalización,2782.02,0,Verde,0.06852478558572533,0,Bajo,0
SIN-0972,POL-0151,ASE-0094,Hogar,Incendio,10353.2,11,Verde,0.15485769124900634,0,Bajo,0
SIN-0973,POL-0157,ASE-0183,Vida,Invalidez Total,34164.94,71,Amarillo,0.52647778057955,1,Medio,0
SIN-0974,POL-0297,ASE-0078,Salud,Maternidad,30790.69,93,Rojo,0.8776319338393713,1,Alto,1
SIN-0975,POL-0035,ASE-0129,Salud,Maternidad,2390.6,13,Verde,0.04792320262591211,0,Bajo,0
SIN-0976,POL-0290,ASE-0241,Salud,Maternidad,3748.95,26,Verde,0.05388364442476012,0,Bajo,0
SIN-0977,POL-0224,ASE-0125,Salud,Hospitalización,1607.46,13,Verde,0.0508011851755103,0,Bajo,0
SIN-0978,POL-0210,ASE-0247,Vehículos,Robo Parcial,2947.14,0,Verde,0.06825604599312002,0,Bajo,0
SIN-0979,POL-0074,ASE-0170,Hogar,Robo Contenido,7469.04,5,Verde,0.06231647289410197,0,Bajo,0
SIN-0980,POL-0169,ASE-0099,Vehículos,Robo Parcial,2836.93,17,Verde,0.12351968656962477,0,Bajo,0
SIN-0981,POL-0243,ASE-0048,Vehículos,Robo Parcial,2336.94,44,Amarillo,0.24875770698754937,0,Bajo,0
SIN-0982,POL-0188,ASE-0007,Vehículos,Robo,8065.77,6,Verde,0.4257921827985671,0,Medio,1
SIN-0983,POL-0003,ASE-0188,Vehículos,Robo Parcial,2382.35,25,Verde,0.08524315201664386,0,Bajo,0
SIN-0984,POL-0211,ASE-0204,Vehículos,Pérdida Total,28602.63,56,Amarillo,0.5100213215801563,1,Medio,1
SIN-0985,POL-0012,ASE-0090,Vehículos,Robo,41340.41,50,Amarillo,0.897248986865595,1,Alto,1
SIN-0986,POL-0248,ASE-0198,Salud,Emergencia,1981.27,10,Verde,0.10840364933467748,0,Bajo,1
SIN-0987,POL-0279,ASE-0229,Vehículos,Volcadura,6682.31,56,Amarillo,0.3306814920446079,0,Medio,0
SIN-0988,POL-0275,ASE-0058,Vida,Enfermedades Graves,36875.12,0,Verde,0.10113215607682567,0,Bajo,0
SIN-0989,POL-0199,ASE-0055,Vehículos,Pérdida Total,26380.69,12,Verde,0.07174550695296385,0,Bajo,0
SIN-0990,POL-0234,ASE-0152,Hogar,Responsabilidad Civil,16528.7,19,Verde,0.10521640044929426,0,Bajo,0
SIN-0991,POL-0133,ASE-0107,Generales,Daño Equipos,6944.73,5,Verde,0.06739023027095509,0,Bajo,0
SIN-0992,POL-0101,ASE-0055,Salud,Cirugía,13050.08,0,Verde,0.06117736161141984,0,Bajo,0
SIN-0993,POL-0252,ASE-0073,Vehículos,Daño Parcial,2568.31,11,Verde,0.029904990635267175,0,Bajo,0
SIN-0994,POL-0226,ASE-0169,Vehículos,Volcadura,8427.28,71,Amarillo,0.6674307175858685,1,Alto,1
SIN-0995,POL-0099,ASE-0134,Vida,Invalidez Total,38529.62,80,Rojo,0.967658246967721,1,Alto,1
SIN-0996,POL-0135,ASE-0040,Vehículos,Volcadura,6928.5,84,Rojo,0.9580447533466965,1,Alto,1
SIN-0997,POL-0033,ASE-0112,Vehículos,Responsabilidad Civil,11052.77,76,Rojo,0.9056864458271374,1,Alto,1
SIN-0998,POL-0233,ASE-0005,Salud,Hospitalización,3919.62,15,Verde,0.14128405876954872,0,Bajo,0
SIN-0999,POL-0037,ASE-0218,Salud,Maternidad,3377.7,11,Verde,0.06017508095158996,0,Bajo,0
SIN-1000,POL-0070,ASE-0102,Vida,Invalidez Parcial,9722.21,56,Amarillo,0.42504458805742373,0,Medio,0
